0,0.0,0.0,0.19825072886297376,-0.0728862973760933,0.33527696793002915,-0.23323615160349853,0.3965014577259475,-0.3848396501457726,0.4897959183673469,-0.46938775510204084,0.18950437317784258,-0.5131195335276968,0.21865889212827988,-0.7055393586005831,0.23323615160349853,-0.8192419825072886,0.24489795918367346,-0.9183673469387755,0.0728862973760933,-0.5276967930029155,0.06705539358600583,-0.7521865889212828,0.06705539358600583,-0.8892128279883382,0.0641399416909621,-1.0,-0.029154518950437316,-0.4839650145772595,-0.061224489795918366,-0.7026239067055393,-0.07871720116618076,-0.8425655976676385,-0.09037900874635568,-0.9708454810495627,-0.119533527696793,-0.3877551020408163,-0.1836734693877551,-0.5072886297376094,-0.21574344023323616,-0.597667638483965,-0.239067055393586,-0.6880466472303207
0,0.0,0.0,0.2,-0.07058823529411765,0.3352941176470588,-0.2323529411764706,0.40294117647058825,-0.37941176470588234,0.4970588235294118,-0.4647058823529412,0.19117647058823528,-0.5117647058823529,0.2235294117647059,-0.7058823529411765,0.2411764705882353,-0.8235294117647058,0.2529411764705882,-0.9205882352941176,0.07352941176470588,-0.5264705882352941,0.06764705882352941,-0.7529411764705882,0.06764705882352941,-0.8911764705882353,0.06470588235294118,-1.0,-0.029411764705882353,-0.4852941176470588,-0.06470588235294118,-0.7029411764705882,-0.08235294117647059,-0.8441176470588235,-0.09117647058823529,-0.9705882352941176,-0.12058823529411765,-0.3911764705882353,-0.18529411764705883,-0.5117647058823529,-0.22058823529411764,-0.6,-0.2411764705882353,-0.6911764705882353
0,0.0,0.0,0.2,-0.06764705882352941,0.3382352941176471,-0.22647058823529412,0.40588235294117647,-0.3735294117647059,0.4970588235294118,-0.4588235294117647,0.19411764705882353,-0.5088235294117647,0.22647058823529412,-0.7,0.24411764705882352,-0.8176470588235294,0.25882352941176473,-0.9176470588235294,0.07647058823529412,-0.5235294117647059,0.07352941176470588,-0.75,0.07352941176470588,-0.888235294117647,0.07352941176470588,-1.0,-0.026470588235294117,-0.4823529411764706,-0.058823529411764705,-0.7,-0.07647058823529412,-0.8382352941176471,-0.08529411764705883,-0.9676470588235294,-0.11764705882352941,-0.38823529411764707,-0.18235294117647058,-0.5088235294117647,-0.21470588235294116,-0.6,-0.23529411764705882,-0.6911764705882353
0,0.0,0.0,0.2,-0.07058823529411765,0.3382352941176471,-0.22941176470588234,0.40294117647058825,-0.3764705882352941,0.5,-0.4588235294117647,0.19117647058823528,-0.5088235294117647,0.22647058823529412,-0.7,0.24411764705882352,-0.8147058823529412,0.25588235294117645,-0.9117647058823529,0.07352941176470588,-0.5264705882352941,0.07352941176470588,-0.75,0.07352941176470588,-0.888235294117647,0.07352941176470588,-1.0,-0.026470588235294117,-0.4852941176470588,-0.061764705882352944,-0.7029411764705882,-0.07941176470588235,-0.8411764705882353,-0.08823529411764706,-0.9647058823529412,-0.12058823529411765,-0.3941176470588235,-0.18529411764705883,-0.5117647058823529,-0.21470588235294116,-0.6029411764705882,-0.23823529411764705,-0.6941176470588235
0,0.0,0.0,0.19941348973607037,-0.07038123167155426,0.33724340175953077,-0.2287390029325513,0.40762463343108507,-0.3724340175953079,0.501466275659824,-0.45454545454545453,0.1935483870967742,-0.5073313782991202,0.2287390029325513,-0.6979472140762464,0.24633431085043989,-0.8152492668621701,0.25806451612903225,-0.9120234604105572,0.07624633431085044,-0.5249266862170088,0.07331378299120235,-0.7478005865102639,0.07624633431085044,-0.8885630498533724,0.07624633431085044,-1.0,-0.026392961876832845,-0.4838709677419355,-0.05865102639296188,-0.7008797653958945,-0.07624633431085044,-0.8387096774193549,-0.08504398826979472,-0.9648093841642229,-0.11730205278592376,-0.39296187683284456,-0.18181818181818182,-0.5131964809384164,-0.21407624633431085,-0.6041055718475073,-0.23460410557184752,-0.6920821114369502
0,0.0,0.0,0.20414201183431951,-0.06804733727810651,0.3431952662721893,-0.22189349112426035,0.41124260355029585,-0.3698224852071006,0.5059171597633136,-0.4556213017751479,0.20118343195266272,-0.5059171597633136,0.23964497041420119,-0.6982248520710059,0.257396449704142,-0.8136094674556213,0.2692307692307692,-0.9142011834319527,0.07988165680473373,-0.5266272189349113,0.07988165680473373,-0.7514792899408284,0.08284023668639054,-0.8905325443786982,0.07988165680473373,-1.0,-0.023668639053254437,-0.48520710059171596,-0.05621301775147929,-0.7041420118343196,-0.07100591715976332,-0.8431952662721893,-0.07988165680473373,-0.9704142011834319,-0.11834319526627218,-0.39349112426035504,-0.1804733727810651,-0.514792899408284,-0.21005917159763313,-0.606508875739645,-0.23076923076923078,-0.6982248520710059
0,0.0,0.0,0.1976401179941003,-0.07079646017699115,0.3333333333333333,-0.22713864306784662,0.40117994100294985,-0.3775811209439528,0.49557522123893805,-0.4631268436578171,0.19174041297935104,-0.5073746312684366,0.22713864306784662,-0.6991150442477876,0.24188790560471976,-0.8141592920353983,0.2536873156342183,-0.911504424778761,0.07374631268436578,-0.5250737463126843,0.07374631268436578,-0.7492625368731564,0.07669616519174041,-0.887905604719764,0.07669616519174041,-1.0,-0.02654867256637168,-0.4837758112094395,-0.058997050147492625,-0.7020648967551623,-0.07374631268436578,-0.8407079646017699,-0.08259587020648967,-0.967551622418879,-0.12094395280235988,-0.39233038348082594,-0.18289085545722714,-0.5132743362831859,-0.2153392330383481,-0.6047197640117994,-0.2359882005899705,-0.696165191740413
0,0.0,0.0,0.20414201183431951,-0.07100591715976332,0.34023668639053256,-0.23076923076923078,0.40828402366863903,-0.378698224852071,0.5029585798816568,-0.46449704142011833,0.1952662721893491,-0.5059171597633136,0.23076923076923078,-0.6982248520710059,0.2485207100591716,-0.8136094674556213,0.2603550295857988,-0.9112426035502958,0.07988165680473373,-0.5266272189349113,0.07988165680473373,-0.7514792899408284,0.08284023668639054,-0.8875739644970414,0.08284023668639054,-1.0,-0.023668639053254437,-0.48520710059171596,-0.05621301775147929,-0.7041420118343196,-0.07396449704142012,-0.8402366863905325,-0.08284023668639054,-0.9644970414201184,-0.11538461538461539,-0.39349112426035504,-0.17751479289940827,-0.514792899408284,-0.21005917159763313,-0.606508875739645,-0.23076923076923078,-0.6952662721893491
0,0.0,0.0,0.20535714285714285,-0.06845238095238096,0.34226190476190477,-0.2261904761904762,0.4107142857142857,-0.37797619047619047,0.5059523809523809,-0.4583333333333333,0.19940476190476192,-0.5059523809523809,0.23511904761904762,-0.6994047619047619,0.25,-0.8184523809523809,0.2619047619047619,-0.9166666666666666,0.07738095238095238,-0.5267857142857143,0.0744047619047619,-0.75,0.07738095238095238,-0.8898809523809523,0.0744047619047619,-1.0,-0.026785714285714284,-0.4880952380952381,-0.05654761904761905,-0.7053571428571429,-0.0744047619047619,-0.8452380952380952,-0.08630952380952381,-0.9702380952380952,-0.11904761904761904,-0.39880952380952384,-0.18154761904761904,-0.5178571428571429,-0.21428571428571427,-0.6071428571428571,-0.23809523809523808,-0.6964285714285714
0,0.0,0.0,0.19941348973607037,-0.07624633431085044,0.3343108504398827,-0.2287390029325513,0.39589442815249265,-0.36363636363636365,0.46920821114369504,-0.44868035190615835,0.187683284457478,-0.5102639296187683,0.22287390029325513,-0.6979472140762464,0.2404692082111437,-0.8123167155425219,0.25219941348973607,-0.9090909090909091,0.07038123167155426,-0.5278592375366569,0.07038123167155426,-0.750733137829912,0.07038123167155426,-0.8885630498533724,0.06744868035190615,-1.0,-0.03519061583577713,-0.4838709677419355,-0.06744868035190615,-0.7008797653958945,-0.08504398826979472,-0.841642228739003,-0.093841642228739,-0.967741935483871,-0.12903225806451613,-0.39296187683284456,-0.1906158357771261,-0.5161290322580645,-0.22287390029325513,-0.6070381231671554,-0.24633431085043989,-0.6950146627565983
